location_id,trueskill_score
50f56125fdc9f065f0005475,21.8958409638
50f56125fdc9f065f0005487,26.1598664591
50f56125fdc9f065f000548e,20.2304499119
50f56125fdc9f065f000549c,32.5015854983
50f56125fdc9f065f00054a3,20.3188900365
50f56126fdc9f065f00054ac,25.0578685736
50f56126fdc9f065f00054b1,27.8329931169
50f5612dfdc9f065f00054c0,20.2304499119
50f5612dfdc9f065f00054d7,28.7333613609
50f5612dfdc9f065f00054e8,19.3951926512
50f5612efdc9f065f00054fb,25.0
50f5612efdc9f065f000551d,31.5967293972
50f5612efdc9f065f000551e,25.0
50f5612efdc9f065f0005522,17.2746713799
50f5612ffdc9f065f0005532,24.2547625283
50f5612ffdc9f065f0005535,29.7695500881
50f5612ffdc9f065f000553e,29.7212674093
50f5612ffdc9f065f0005546,29.7695500881
50f5612ffdc9f065f000554a,29.7695500881
50f56194fdc9f065f000554e,28.3809954677
50f56194fdc9f065f0005556,22.7845559971
50f56198fdc9f065f0005595,27.3102666828
50f5619ffdc9f065f00055e6,18.131235814
50f561a0fdc9f065f0005617,20.2304499119
50f561bcfdc9f065f000563a,32.5015854983
50f561c0fdc9f065f0005687,29.7695500881
50f561c1fdc9f065f000569b,31.5967293972
50f561c1fdc9f065f000569d,28.2978227282
50f561c1fdc9f065f00056a0,29.7695500881
50f561c4fdc9f065f00056bb,32.5015854983
50f561c4fdc9f065f00056d2,27.6077636026
50f561cbfdc9f065f00056f9,25.0578685736
50f561cbfdc9f065f00056fd,28.2211825105
50f561cbfdc9f065f0005708,28.1730757115
50f561cbfdc9f065f0005727,18.3153113076
50f561ccfdc9f065f000573e,33.2343896745
50f561ccfdc9f065f000575d,17.1120445705
50f561ccfdc9f065f000576a,23.3226430332
50f561ccfdc9f065f0005770,29.7695500881
50f561f0fdc9f065f0005779,32.1776660549
50f561f1fdc9f065f0005799,29.7695500881
50f561f3fdc9f065f00057a8,29.7695500881
50f561f3fdc9f065f00057b2,28.7333613609
50f561f3fdc9f065f00057bb,23.8416607637
50f561f3fdc9f065f00057bd,29.7695500881
50f561f4fdc9f065f00057c2,22.7111977232
50f561f4fdc9f065f00057c3,17.3975254441
50f561fafdc9f065f000580a,26.7177299959
50f561fbfdc9f065f000583f,21.235958253
50f56202fdc9f065f000584c,30.2564803696
50f56203fdc9f065f0005878,32.8879554295
50f56204fdc9f065f000589b,25.0
50f56204fdc9f065f000589c,20.2304499119
50f56204fdc9f065f00058a2,32.7253286201
50f56204fdc9f065f00058b5,22.7571704181
50f56204fdc9f065f00058bb,22.1579248274
50f56258fdc9f065f0005932,31.6582273729
50f56259fdc9f065f0005941,29.7695500881
50f56259fdc9f065f0005943,31.4017886997
50f56259fdc9f065f0005953,20.2304499119
50f5625afdc9f065f0005959,29.7695500881
50f5625afdc9f065f000595a,20.2304499119
50f5625bfdc9f065f000596b,21.2666386391
50f5625ffdc9f065f0005988,32.4943171308
50f5625ffdc9f065f000598a,33.3158019891
50f5625ffdc9f065f000599f,33.0183328124
50f56260fdc9f065f00059b6,29.7695500881
50f56260fdc9f065f00059c6,21.7788174895
50f56266fdc9f065f00059cf,21.2666386391
50f56267fdc9f065f00059da,21.1891203099
50f56267fdc9f065f00059db,28.7333613609
50f56267fdc9f065f00059fd,29.7695500881
50f56267fdc9f065f0005a00,17.4984145017
50f56267fdc9f065f0005a0a,26.1243698215
50f56268fdc9f065f0005a2e,29.7282974987
50f56268fdc9f065f0005a32,18.1003969436
50f56268fdc9f065f0005a3c,32.5015854983
50f56269fdc9f065f0005a5b,22.1041884428
50f56269fdc9f065f0005a66,28.1041590362
50f562d4fdc9f065f0005a78,28.7333613609
50f562d5fdc9f065f0005a87,32.5015854983
50f562d6fdc9f065f0005a97,29.7695500881
50f562d6fdc9f065f0005a9c,16.1993689065
50f562dafdc9f065f0005ad7,18.4032706028
50f562ddfdc9f065f0005af9,29.7695500881
50f562ddfdc9f065f0005afc,31.9514759098
50f562ddfdc9f065f0005b07,20.2304499119
50f562ddfdc9f065f0005b10,25.281199087
50f562e2fdc9f065f0005b21,20.2304499119
50f562e2fdc9f065f0005b24,22.0947032309
50f562e2fdc9f065f0005b2b,33.6679770852
50f562e2fdc9f065f0005b3a,25.0
50f562e3fdc9f065f0005b47,16.1993689065
50f562e3fdc9f065f0005b5b,20.2304499119
50f562e4fdc9f065f0005b82,32.5015854983
50f5612ffdc9f065f0005545,29.1347510744
50f56087fdc9f065f000518b,26.3658322665
50f561a0fdc9f065f0005615,34.344064513
50f5612efdc9f065f0005514,24.1737343964
50f561a0fdc9f065f000560f,23.5273646825
50f561a0fdc9f065f000561c,32.5375516074
50f561f0fdc9f065f0005782,28.9708794432
50f561ccfdc9f065f0005756,23.6362398299
50f5609afdc9f065f0005280,26.6033645729
50f560fafdc9f065f00053bb,18.5169297016
50f5608efdc9f065f00051fc,31.2610019586
50f561f1fdc9f065f0005791,28.8750685844
50f56120fdc9f065f000543a,28.9751665132
50f560f1fdc9f065f0005337,29.2321776011
50f562ddfdc9f065f0005b19,31.5297183606
50f56267fdc9f065f00059d5,32.5733552402
50f56204fdc9f065f00058cb,21.3965505174
50f562ddfdc9f065f0005af6,28.6443299377
50f561bffdc9f065f000567e,30.5097021115
50f5611ffdc9f065f0005421,26.023110635
50f5609bfdc9f065f00052c6,33.453937386
50f5612efdc9f065f00054f8,38.3074314416
50f562e3fdc9f065f0005b65,26.5634091144
50f562e2fdc9f065f0005b3e,28.49986819
50f5612efdc9f065f000552f,28.672815627
50f5625ffdc9f065f00059a4,25.8648018199
50f56204fdc9f065f00058ac,24.5020225358
50f56120fdc9f065f0005436,36.4577685044
50f561f1fdc9f065f000578c,30.6322326305
50f5619afdc9f065f00055b9,22.4456715604
50f5608bfdc9f065f00051cb,22.7933712143
50f561effdc9f065f0005771,34.1880416194
50f561f3fdc9f065f00057b5,21.6503183627
50f56205fdc9f065f00058eb,27.1035508379
50f560f4fdc9f065f0005360,23.3809025511
50f561fafdc9f065f0005811,31.5533407622
50f560f4fdc9f065f0005371,36.8011420003
50f561fbfdc9f065f0005839,28.5184293997
50f561ccfdc9f065f000574e,29.4291659561
50f5608afdc9f065f00051b3,27.9804219243
50f56125fdc9f065f000547b,26.7265875504
50f560fafdc9f065f00053ca,18.0208196731
50f5619ffdc9f065f00055d6,29.332053774
50f56122fdc9f065f0005458,29.2957395105
50f560eefdc9f065f0005310,29.122980414
50f56203fdc9f065f0005882,37.0475038072
50f560fbfdc9f065f00053d8,30.2356380749
50f56197fdc9f065f0005587,24.2512406553
50f5612efdc9f065f0005520,35.2360920786
50f5619afdc9f065f00055c8,21.5043439567
50f5619ffdc9f065f00055e1,29.4579241573
50f5609bfdc9f065f00052cb,26.3089382501
50f5619bfdc9f065f00055d3,27.5687568719
50f561f4fdc9f065f00057ce,33.6957404466
50f56268fdc9f065f0005a48,12.9089003717
50f5619ffdc9f065f00055df,23.979153038
50f561c1fdc9f065f00056a8,24.6897328377
50f561a0fdc9f065f0005618,27.3495627383
50f56194fdc9f065f0005555,20.466833215
50f562e3fdc9f065f0005b74,22.888705196
50f5612efdc9f065f000550c,21.1116773053
50f56060fdc9f065f0005167,34.6660850473
50f56088fdc9f065f000519e,23.4628028284
50f5608afdc9f065f00051c4,21.5548523272
50f560f4fdc9f065f0005355,26.6454207405
50f56092fdc9f065f0005240,23.5996649681
50f560fafdc9f065f00053a5,20.296840374
50f56203fdc9f065f0005873,28.5732550357
50f5608dfdc9f065f00051dc,24.1100502293
50f560fbfdc9f065f00053eb,36.5689877211
50f5609bfdc9f065f00052ac,23.8538855915
50f5609cfdc9f065f00052de,16.9285496054
50f5609afdc9f065f000527c,28.9647661434
50f562d7fdc9f065f0005aa4,27.669327456
50f560fafdc9f065f00053af,29.5037070229
50f5625ffdc9f065f00059ad,33.8196189748
50f5619ffdc9f065f00055d7,25.4129580736
50f56099fdc9f065f0005258,33.8566707998
50f56060fdc9f065f0005165,29.692867295
50f561ccfdc9f065f000573c,32.5801569686
50f560f4fdc9f065f0005366,29.7301761411
50f561bdfdc9f065f000564c,27.2527277708
50f561c5fdc9f065f00056dc,36.2201713194
50f561c1fdc9f065f0005693,31.3410351999
50f561ccfdc9f065f0005761,26.8417778971
50f56269fdc9f065f0005a6a,31.2330564534
50f56196fdc9f065f000557a,34.3443322018
50f560f9fdc9f065f000538c,32.9004884567
50f5608dfdc9f065f00051ee,25.497337846
50f5608afdc9f065f00051be,25.4993457338
50f561c1fdc9f065f0005698,31.0613903531
50f56204fdc9f065f00058b8,24.4165187751
50f562e3fdc9f065f0005b45,24.6540207037
50f56196fdc9f065f0005577,21.5511447306
50f56198fdc9f065f0005597,28.1521940904
50f561cbfdc9f065f0005731,20.8880329078
50f56268fdc9f065f0005a14,34.3430580332
50f5609afdc9f065f0005295,36.5289594377
50f56205fdc9f065f00058e3,20.601202571
50f561c4fdc9f065f00056c0,29.2951129747
50f56086fdc9f065f0005174,21.0890506768
50f561cafdc9f065f00056ee,31.1083779045
50f560f2fdc9f065f0005348,37.6504812077
50f561ccfdc9f065f000574f,21.7402291482
50f562e2fdc9f065f0005b20,26.6068498867
50f56269fdc9f065f0005a71,21.0938987487
50f5619afdc9f065f00055c3,36.8159132507
50f562d6fdc9f065f0005a99,30.8656741428
50f561bffdc9f065f0005683,27.3113055043
50f561a0fdc9f065f000560c,21.4592045261
50f56259fdc9f065f000593e,31.5232646984
50f5619afdc9f065f00055c4,28.2635754807
50f56268fdc9f065f0005a19,37.2026743402
50f561cafdc9f065f00056ef,20.5578228432
50f56267fdc9f065f00059f2,29.0927761727
50f5625bfdc9f065f0005974,28.7960385083
50f560f4fdc9f065f0005372,21.9723779875
50f561ccfdc9f065f0005757,28.3804156023
50f561c4fdc9f065f00056cc,31.2499229143
50f56196fdc9f065f0005578,26.7117165805
50f56256fdc9f065f0005912,32.8588127199
50f561a0fdc9f065f0005627,24.1665629394
50f56120fdc9f065f0005440,26.5088821204
50f56257fdc9f065f0005925,22.6831270825
50f5608dfdc9f065f00051df,25.9317221155
50f5619afdc9f065f00055cc,30.6713103839
50f56060fdc9f065f000515f,20.3634196884
50f56268fdc9f065f0005a16,13.9808372894
50f56267fdc9f065f00059d2,25.9227458392
50f56091fdc9f065f000520e,29.2134280188
50f5612dfdc9f065f00054ca,22.8303238905
50f56259fdc9f065f0005940,34.0920068809
50f56256fdc9f065f0005921,18.4842604692
50f56121fdc9f065f000544c,27.4324634605
50f5619ffdc9f065f00055ee,22.967878067
50f561f1fdc9f065f000578f,30.2170827558
50f562e3fdc9f065f0005b7a,29.0376720818
50f560f5fdc9f065f000538a,34.7746904138
50f561cbfdc9f065f00056f8,26.0677708174
50f56126fdc9f065f00054b0,30.9296094801
50f56202fdc9f065f000585c,38.9728801053
50f56267fdc9f065f00059f9,30.1511160817
50f56258fdc9f065f0005936,30.0318840955
50f5625ffdc9f065f00059a3,30.4212172777
50f56088fdc9f065f0005191,34.0182102739
50f562d9fdc9f065f0005ac5,27.7352327792
50f56091fdc9f065f0005215,28.2191543103
50f56099fdc9f065f0005251,23.4397074799
50f561ccfdc9f065f000573f,23.674985272
50f560fafdc9f065f00053d0,25.3891614433
50f56267fdc9f065f00059f5,31.9687182349
50f561bcfdc9f065f000563f,28.0820144563
50f56202fdc9f065f0005857,26.0078708517
50f561f3fdc9f065f00057b9,29.3546011659
50f56255fdc9f065f0005909,28.1608249128
50f561bbfdc9f065f0005638,27.7899113805
50f562d9fdc9f065f0005ac7,25.0524273504
50f560effdc9f065f0005322,24.6112468026
50f56122fdc9f065f0005467,26.5226604169
50f5612cfdc9f065f00054b6,31.4335392625
50f56203fdc9f065f000588f,28.0423927495
50f56204fdc9f065f00058ad,24.4013920502
50f5611dfdc9f065f0005412,27.0864376023
50f562dafdc9f065f0005acf,34.0347852259
50f5612dfdc9f065f00054e5,30.1356966325
50f561f1fdc9f065f000579b,24.8554950644
50f562ddfdc9f065f0005b0a,31.1007766741
50f56205fdc9f065f00058f7,26.7543512601
50f561c4fdc9f065f00056db,28.9630568545
50f560f9fdc9f065f0005390,32.3395076106
50f561a0fdc9f065f0005613,29.4694861665
50f561c4fdc9f065f00056da,23.0756284298
50f5612efdc9f065f000551b,15.3868627417
50f56257fdc9f065f0005929,29.6371440151
50f560fbfdc9f065f00053e1,29.7568100949
50f561befdc9f065f0005663,36.2910797525
50f560f5fdc9f065f0005383,31.8653140403
50f56198fdc9f065f00055a6,30.5395141372
50f562d5fdc9f065f0005a86,34.4624672053
50f5609bfdc9f065f00052d0,23.0579303188
50f562e4fdc9f065f0005b87,28.737310654
50f56092fdc9f065f0005230,26.3511985618
50f56267fdc9f065f00059d7,36.2379046638
50f561f3fdc9f065f00057a9,25.4272235283
50f5608dfdc9f065f00051ec,37.678806033
50f56256fdc9f065f0005913,14.0646998271
50f560fbfdc9f065f00053e6,28.458576323
50f561f2fdc9f065f000579e,29.6620924755
50f560effdc9f065f0005321,36.2344234943
50f56204fdc9f065f00058a5,31.5465828352
50f5609bfdc9f065f00052a6,29.6538967939
50f560ecfdc9f065f00052f3,30.3857549744
50f56203fdc9f065f0005899,26.0608839071
50f56203fdc9f065f0005865,31.2278068329
50f560effdc9f065f000531d,28.2625857419
50f560effdc9f065f0005323,22.8205391322
50f56269fdc9f065f0005a54,32.2232399729
50f561fafdc9f065f0005806,36.3175309548
50f56258fdc9f065f0005933,25.2392465198
50f56198fdc9f065f0005589,33.09713267
50f56126fdc9f065f00054a7,28.8673274593
50f56092fdc9f065f0005239,34.5164027629
50f5625ffdc9f065f0005995,18.556236879
50f56091fdc9f065f000520c,18.9166126731
50f560f5fdc9f065f0005387,32.3875046302
50f560fafdc9f065f00053a0,29.5553426573
50f56195fdc9f065f0005574,22.7567739954
50f56194fdc9f065f0005554,19.9762763099
50f56088fdc9f065f0005194,34.2135006142
50f5609bfdc9f065f00052d7,29.5134077868
50f561f0fdc9f065f0005777,27.0537840141
50f56195fdc9f065f0005570,26.9963227057
50f56198fdc9f065f0005591,31.0994712968
50f5612dfdc9f065f00054f2,20.3642166861
50f56087fdc9f065f0005182,21.690664255
50f561bffdc9f065f0005676,29.4848395279
50f5609afdc9f065f000527f,19.355215711
50f5609bfdc9f065f00052a8,31.6367439905
50f561cbfdc9f065f0005718,20.2731260933
50f5609bfdc9f065f00052cd,30.8150689787
50f56269fdc9f065f0005a6c,25.1312586738
50f56269fdc9f065f0005a57,22.1323064985
50f56267fdc9f065f00059f1,27.6779737563
50f562ddfdc9f065f0005aed,21.188382806
50f562d7fdc9f065f0005ab2,37.3726901181
50f56196fdc9f065f000557c,24.370658295
50f56202fdc9f065f000584a,37.1701677699
50f561cbfdc9f065f0005725,31.4637043978
50f5608bfdc9f065f00051d3,24.0674732019
50f5619afdc9f065f00055c1,28.5288244629
50f5612efdc9f065f0005511,25.5579455919
50f56125fdc9f065f0005493,26.6328631905
50f5612dfdc9f065f00054c1,27.7348408265
50f56269fdc9f065f0005a65,27.387836317
50f56088fdc9f065f000519f,19.8877778758
50f560ecfdc9f065f00052fa,24.682171883
50f56061fdc9f065f000516a,25.9581217982
50f561c1fdc9f065f000568b,35.0382461588
50f560f4fdc9f065f0005375,31.147104799
50f5612dfdc9f065f00054cd,32.2529240847
50f561cbfdc9f065f000570b,24.2885300928
50f5619ffdc9f065f00055d4,32.8702266119
50f561bffdc9f065f000567f,30.5721316809
50f56202fdc9f065f0005858,25.2670680221
50f5608dfdc9f065f00051ed,29.8615700304
50f5608afdc9f065f00051ae,23.4764722392
50f5625bfdc9f065f0005970,28.2103022862
50f5625ffdc9f065f0005986,29.0008466059
50f5612dfdc9f065f00054de,33.2111877118
50f561cbfdc9f065f0005722,25.0160574688
50f561f4fdc9f065f00057c8,23.5218205896
50f56204fdc9f065f00058ab,19.7779376568
50f5612dfdc9f065f00054df,28.6909649004
50f560fbfdc9f065f00053e0,24.5917426212
50f561bcfdc9f065f000563e,24.4266457037
50f5625afdc9f065f0005958,15.2707526638
50f56091fdc9f065f0005206,20.5414105548
50f561cbfdc9f065f000571a,32.7641251958
50f560fafdc9f065f00053a6,26.9474576154
50f5625ffdc9f065f0005993,15.9557903328
50f561cbfdc9f065f0005719,27.0984169239
50f561bcfdc9f065f000563c,29.3445683906
50f561f6fdc9f065f00057dd,19.7705772064
50f561ccfdc9f065f0005744,35.7068096677
50f56203fdc9f065f0005864,27.4581536689
50f56099fdc9f065f000524e,25.7689197577
50f56203fdc9f065f000587a,31.1410738848
50f56091fdc9f065f0005221,25.2963890809
50f561bcfdc9f065f000563d,31.1113821907
50f5625ffdc9f065f0005998,27.6525989076
50f56122fdc9f065f0005462,23.0136975184
50f56267fdc9f065f00059ee,25.5536927065
50f561fbfdc9f065f0005833,36.3276894331
50f561cbfdc9f065f0005710,32.6263390744
50f561fafdc9f065f00057f7,22.1196019391
50f56257fdc9f065f000592a,23.2291050718
50f5625ffdc9f065f00059a2,30.75256263
50f56091fdc9f065f0005204,25.2604931193
50f56194fdc9f065f0005559,25.1505152115
50f561bcfdc9f065f0005640,30.3757310966
50f562e3fdc9f065f0005b76,12.9333246339
50f56204fdc9f065f00058b3,14.522302951
50f560fafdc9f065f00053ae,33.5331416524
50f560f4fdc9f065f0005377,16.6289749036
50f560fafdc9f065f00053a3,23.3810970489
50f560fafdc9f065f00053c2,29.5760045
50f56195fdc9f065f000556e,23.0549331628
50f56203fdc9f065f000586a,28.216796809
50f561cbfdc9f065f000572b,20.3356031055
50f561bcfdc9f065f000564a,24.2248209562
50f56267fdc9f065f00059d3,32.1393446567
50f56203fdc9f065f0005860,29.7738219462
50f56087fdc9f065f0005183,22.2499239865
50f562e3fdc9f065f0005b80,30.6171119268
50f56255fdc9f065f0005900,26.606843014
50f56268fdc9f065f0005a4a,16.3886464251
50f56255fdc9f065f0005904,28.6008823565
50f561f0fdc9f065f0005784,32.5937411552
50f5609bfdc9f065f00052ae,27.4760371853
50f5619ffdc9f065f0005600,24.9245879642
50f56267fdc9f065f0005a02,31.5081880383
50f561f6fdc9f065f00057d8,24.2941640427
50f56269fdc9f065f0005a52,30.4646349162
50f5611cfdc9f065f00053fe,24.7807216822
50f56125fdc9f065f00054a0,30.4467222513
50f562d9fdc9f065f0005ac4,14.0522101421
50f5608dfdc9f065f00051e5,23.6910855719
50f56260fdc9f065f00059b5,35.2517328681
50f56260fdc9f065f00059c1,25.5372321137
50f562e4fdc9f065f0005b94,17.1143974565
50f561f0fdc9f065f000578a,32.653694851
50f561ccfdc9f065f000575b,19.1234658658
50f56203fdc9f065f000587f,35.908739004
50f561ccfdc9f065f000575f,24.5130678465
50f56269fdc9f065f0005a62,27.5563678111
50f562e3fdc9f065f0005b6b,19.7381725261
50f5612efdc9f065f0005512,33.8594013571
50f561c4fdc9f065f00056c1,22.2215468958
50f56204fdc9f065f00058c4,20.8346259985
50f56259fdc9f065f000594a,23.437220559
50f5619afdc9f065f00055bd,35.0639166721
50f56268fdc9f065f0005a33,30.782900109
50f56202fdc9f065f000585f,27.8354367609
50f56126fdc9f065f00054af,29.645380018
50f56204fdc9f065f00058a6,33.6191866607
50f56061fdc9f065f000516b,29.6359797656
50f561f6fdc9f065f00057ed,30.8100687684
50f561cbfdc9f065f0005733,29.572093724
50f560f9fdc9f065f000538e,22.4407699453
50f561c1fdc9f065f000568a,30.4150116642
50f5609afdc9f065f000529c,27.6539892713
50f561a0fdc9f065f0005630,26.8209991946
50f56255fdc9f065f0005907,38.5666229422
50f561bdfdc9f065f000564f,27.9815232774
50f5625afdc9f065f0005964,28.4437043895
50f56202fdc9f065f0005845,38.2812186975
50f561ccfdc9f065f0005746,15.561609218
50f56203fdc9f065f0005888,26.5399169712
50f56202fdc9f065f0005852,27.0926327518
50f561cafdc9f065f00056f5,20.0036147811
50f560f2fdc9f065f0005351,28.4151387457
50f56120fdc9f065f0005438,31.401698993
50f56196fdc9f065f0005579,35.3850845477
50f56092fdc9f065f000524b,22.6039702556
50f5608dfdc9f065f00051ef,26.9946863739
50f562dafdc9f065f0005ace,33.5539833774
50f5619ffdc9f065f0005607,33.359023396
50f56267fdc9f065f00059f6,37.9865557184
50f562ddfdc9f065f0005b0f,30.5612571654
50f5608bfdc9f065f00051d2,25.1687677698
50f561fafdc9f065f00057fa,15.7952457176
50f56196fdc9f065f0005575,26.727612898
50f56089fdc9f065f00051a4,25.0983817823
50f56260fdc9f065f00059c8,29.977772671
50f561c4fdc9f065f00056b7,27.2128076721
50f56269fdc9f065f0005a5f,34.1397483539
50f561bcfdc9f065f0005644,29.8138422983
50f56198fdc9f065f00055a0,28.7081020727
50f561f6fdc9f065f00057e8,29.9559060836
50f56193fdc9f065f000554b,28.3303617132
50f562e3fdc9f065f0005b7c,29.306820206
50f5625ffdc9f065f0005991,32.5534226588
50f56126fdc9f065f00054a8,25.0986806561
50f56092fdc9f065f0005249,27.7429530324
50f561fafdc9f065f0005827,26.778786303
50f561cbfdc9f065f0005706,35.3834394351
50f5612efdc9f065f000550a,33.3098573335
50f56269fdc9f065f0005a75,23.0102693234
50f561f1fdc9f065f000579a,28.7242193233
50f5609cfdc9f065f00052e4,35.1617670302
50f56091fdc9f065f000521b,31.6210582301
50f5625bfdc9f065f0005978,38.4700188528
50f560ecfdc9f065f00052f8,21.3746750751
50f56268fdc9f065f0005a22,16.9816087737
50f561f4fdc9f065f00057c5,24.3625519812
50f560fbfdc9f065f00053f5,24.4952901232
50f5612efdc9f065f000552b,31.4233150967
50f562e2fdc9f065f0005b2c,28.5629202794
50f560f1fdc9f065f0005338,30.5991839564
50f561c5fdc9f065f00056e6,26.131730298
50f56205fdc9f065f00058e4,35.5844698199
50f5609afdc9f065f0005287,38.7371094826
50f56061fdc9f065f000516f,27.713068391
50f5611dfdc9f065f0005413,34.5709996895
50f561c1fdc9f065f0005695,27.8616765657
50f5612dfdc9f065f00054d2,20.5765176676
50f560f2fdc9f065f0005347,20.8650076953
50f560f2fdc9f065f0005349,32.365115306
50f56267fdc9f065f00059fc,33.6287143031
50f56092fdc9f065f000522b,29.9514341139
50f5609bfdc9f065f00052be,32.8823950534
50f561cafdc9f065f00056f6,26.5978349474
50f56269fdc9f065f0005a64,25.8059191024
50f561befdc9f065f000566b,31.3086307118
50f56099fdc9f065f0005253,27.8755226207
50f56267fdc9f065f00059df,24.5322950014
50f561f1fdc9f065f0005793,28.6876550107
50f56203fdc9f065f000588a,16.2166892956
50f562d5fdc9f065f0005a8d,37.577153126
50f56203fdc9f065f000588e,33.4745057672
50f560f5fdc9f065f0005388,24.0830928924
50f562d5fdc9f065f0005a8e,31.3111777057
50f561fafdc9f065f0005815,31.8798683792
50f561cbfdc9f065f000570d,38.912008777
50f561f6fdc9f065f00057f5,29.71741032
50f5608afdc9f065f00051c2,25.6781700341
50f56257fdc9f065f0005926,24.5670469475
50f56087fdc9f065f000518c,24.9711380744
50f560f5fdc9f065f000537f,32.8545770457
50f561f3fdc9f065f00057ad,32.3362103745
50f561fafdc9f065f00057fb,29.5581559835
50f561f3fdc9f065f00057b0,34.1711825886
50f560fafdc9f065f000539a,28.5732238639
50f562dafdc9f065f0005ad2,17.2011260135
50f561c1fdc9f065f0005697,22.6101047981
50f56091fdc9f065f0005219,32.0520801292
50f562e3fdc9f065f0005b6d,24.9170803391
50f561bffdc9f065f0005671,25.5848847232
50f561ccfdc9f065f0005762,20.7811923255
50f5619ffdc9f065f00055dc,23.8454578248
50f5609afdc9f065f000525f,29.0958675945
50f561fafdc9f065f000581c,22.3086996499
50f561bdfdc9f065f000565b,28.2065519204
50f56099fdc9f065f0005252,36.8894556684
50f5611ffdc9f065f0005428,27.4062467935
50f56092fdc9f065f0005241,24.4463023679
50f56205fdc9f065f00058db,34.5069909457
50f561bdfdc9f065f0005657,33.0459266731
50f561cbfdc9f065f000570c,34.9260696336
50f5609bfdc9f065f00052b7,20.1064110421
50f56092fdc9f065f000522d,33.9036667006
50f561befdc9f065f000566d,22.4042825249
50f56125fdc9f065f0005494,26.1971998226
50f561cbfdc9f065f000570a,24.0448720679
50f56198fdc9f065f00055a1,21.491060953
50f560fbfdc9f065f00053d7,30.9976380189
50f560f5fdc9f065f0005381,34.7822033095
50f560f4fdc9f065f000535e,21.6882994675
50f561c4fdc9f065f00056b9,21.121112845
50f5609afdc9f065f000527e,21.6171627438
50f561f0fdc9f065f0005785,20.9808939079
50f56121fdc9f065f0005446,30.0347334983
50f56267fdc9f065f00059e0,19.8076729607
50f56205fdc9f065f00058d7,20.0329771434
50f56091fdc9f065f0005216,27.6056023673
50f562e3fdc9f065f0005b67,33.3570124012
50f562e3fdc9f065f0005b64,31.2888559607
50f561effdc9f065f0005773,25.4255667963
50f562e3fdc9f065f0005b49,33.4259605859
50f561bffdc9f065f0005670,26.2390839702
50f5608dfdc9f065f00051da,37.5403411517
50f5612efdc9f065f0005506,29.507053423
50f561f6fdc9f065f00057e3,22.482024981
50f560effdc9f065f0005325,26.6349235587
50f561f2fdc9f065f000579f,31.9756425548
50f56120fdc9f065f000543b,22.627035395
50f562d9fdc9f065f0005ac3,25.0848423573
50f562e2fdc9f065f0005b2a,29.1250644067
50f5609afdc9f065f0005275,28.1031695382
50f561f4fdc9f065f00057d0,22.5712166591
50f56125fdc9f065f000548b,34.1036812752
50f560f2fdc9f065f000534a,31.8921359082
50f56269fdc9f065f0005a72,36.0928703159
50f5612ffdc9f065f000553f,27.8363634193
50f5608afdc9f065f00051bf,23.6366852238
50f56257fdc9f065f0005931,14.2590697518
50f5609afdc9f065f0005288,23.1755483375
