location_id,trueskill_score
50f5608efdc9f065f0005202,28.1730757115
50f561fbfdc9f065f0005835,29.7343373176
50f5609bfdc9f065f00052d0,25.0155759625
50f56125fdc9f065f0005492,27.2506592728
50f56205fdc9f065f00058f7,29.3652846098
50f56203fdc9f065f0005868,30.5460686244
50f5609bfdc9f065f00052a6,23.835422874
50f5612efdc9f065f000551c,22.7614648109
50f562e2fdc9f065f0005b41,21.8269242885
50f5611cfdc9f065f00053f6,22.8841358845
50f56269fdc9f065f0005a63,32.1254806064
50f56268fdc9f065f0005a1d,28.3136740402
50f561f6fdc9f065f00057d6,19.8876127474
50f562d6fdc9f065f0005a94,25.0
50f561c4fdc9f065f00056c6,22.8770553177
50f561a0fdc9f065f0005625,29.0191060921
50f56267fdc9f065f00059e4,19.6443074263
50f56060fdc9f065f0005166,25.3733639715
50f560fbfdc9f065f00053df,19.1984663294
50f561befdc9f065f0005663,22.0511430516
50f5609afdc9f065f000529a,25.0
50f562e3fdc9f065f0005b6f,27.5001690714
50f56268fdc9f065f0005a27,32.0443171987
50f56125fdc9f065f0005490,22.5617907039
50f560f0fdc9f065f000532e,27.8711210931
50f56267fdc9f065f00059fa,28.2211825105
50f56092fdc9f065f000522a,28.1730757115
50f56122fdc9f065f0005452,27.3089695539
50f56204fdc9f065f00058ba,23.2558186512
50f560fbfdc9f065f00053f4,32.9573355932
50f56267fdc9f065f00059f6,25.0
50f56099fdc9f065f000525d,25.6745028818
50f5619ffdc9f065f00055e6,28.1730757115
50f5612cfdc9f065f00054b7,26.515545019
50f56203fdc9f065f000588c,21.9114934786
50f56092fdc9f065f000523f,25.0
50f562e3fdc9f065f0005b46,26.6014878874
50f5619afdc9f065f00055cc,17.8876519479
50f5612ffdc9f065f000553a,26.3437284029
50f56204fdc9f065f00058cc,25.0002736528
50f5619ffdc9f065f00055f5,23.6790555564
50f5612ffdc9f065f0005542,29.635858204
50f56257fdc9f065f0005926,30.4534392782
50f56203fdc9f065f000586e,25.0
50f5611dfdc9f065f0005408,20.3976680721
50f5609bfdc9f065f00052b2,25.3792554339
50f562d7fdc9f065f0005aa5,19.9425183329
50f560fafdc9f065f00053cc,27.7107851704
50f5612efdc9f065f000551b,23.5945048764
50f560f4fdc9f065f0005376,25.9430834496
50f56195fdc9f065f0005567,22.5617907039
50f5625bfdc9f065f0005979,30.8630684772
50f56088fdc9f065f000519d,28.0917410396
50f5612ffdc9f065f0005545,25.0
50f560effdc9f065f000531d,26.3417587052
50f56198fdc9f065f000559c,27.7359906422
50f561f4fdc9f065f00057cc,20.4508749053
50f56254fdc9f065f00058fd,22.8841358845
50f561ccfdc9f065f0005768,27.5280168663
50f5619afdc9f065f00055c5,22.8841358845
50f560f2fdc9f065f0005350,26.1036441273
50f56092fdc9f065f0005223,25.63277443
50f561f3fdc9f065f00057bd,27.7365632869
50f560f5fdc9f065f0005387,22.8841358845
50f56092fdc9f065f0005241,22.1569088166
50f562dafdc9f065f0005ae9,19.837587505
50f56204fdc9f065f00058c2,21.0091459923
50f56092fdc9f065f0005228,31.4180638383
50f56198fdc9f065f000558f,27.6180776259
50f562ddfdc9f065f0005afd,27.9920929749
50f561c1fdc9f065f00056ac,21.9834144262
50f56205fdc9f065f00058e4,26.5790637943
50f562ddfdc9f065f0005b14,24.446565961
50f5611ffdc9f065f000542b,25.0
50f56204fdc9f065f00058d0,23.7454219442
50f5612ffdc9f065f0005533,26.2478046002
50f561c0fdc9f065f0005686,21.6245626385
50f5612dfdc9f065f00054df,23.8963558727
50f560f5fdc9f065f0005383,29.1163366922
50f562ddfdc9f065f0005b0c,27.3264789063
50f5619afdc9f065f00055ca,27.1158641155
50f561cbfdc9f065f00056fe,22.6055679767
50f561f0fdc9f065f0005787,23.0048706875
50f56088fdc9f065f0005197,29.9002149241
50f56260fdc9f065f00059cb,30.0366530424
50f561fbfdc9f065f0005830,20.9735684066
50f56269fdc9f065f0005a52,26.2603545048
50f56204fdc9f065f00058c3,24.446565961
50f562e3fdc9f065f0005b4d,30.3833530323
50f561bffdc9f065f000566f,31.444174615
50f5609afdc9f065f000526e,25.3690097831
50f560fafdc9f065f00053c4,21.1662424087
50f560f5fdc9f065f000537f,23.7022447611
50f560fafdc9f065f00053c1,27.0806689746
50f5619ffdc9f065f00055e7,21.3410878209
50f560fbfdc9f065f00053eb,26.7784370331
50f56195fdc9f065f0005565,23.2144216891
50f56259fdc9f065f0005941,21.1174865763
50f562d5fdc9f065f0005a7d,27.1158641155
50f561befdc9f065f000566d,25.0
50f56087fdc9f065f000518f,30.2624711054
50f562ddfdc9f065f0005b1b,24.8114566993
50f561f6fdc9f065f00057f4,24.0494401721
50f56125fdc9f065f00054a0,28.9141251793
50f562ddfdc9f065f0005aff,25.1344305391
50f5625ffdc9f065f00059a9,24.5944259048
50f561cbfdc9f065f00056fc,30.3291463988
50f561f3fdc9f065f00057aa,26.2545780558
50f56120fdc9f065f0005441,20.9838790322
50f562e4fdc9f065f0005b8d,31.1747718895
50f562e3fdc9f065f0005b59,25.0
50f56203fdc9f065f0005897,23.4793138465
50f561f6fdc9f065f00057f2,21.9742291505
50f56061fdc9f065f0005170,19.3273437842
50f56267fdc9f065f00059f0,32.952465062
50f56204fdc9f065f00058c4,21.6015337388
50f560f0fdc9f065f0005330,22.8328743472
50f562dafdc9f065f0005adb,21.7788174895
50f56268fdc9f065f0005a2b,25.5803323082
50f560fafdc9f065f00053cd,23.5417873888
50f5611ffdc9f065f0005426,29.8921847226
50f56125fdc9f065f0005485,31.6419883916
50f562e3fdc9f065f0005b5a,28.9586904296
50f562d6fdc9f065f0005aa0,20.8627260494
50f56255fdc9f065f000590a,27.0890128678
50f562e3fdc9f065f0005b7d,27.9053828457
50f561f0fdc9f065f0005785,25.3926474186
50f561f1fdc9f065f0005797,28.0027479482
50f561a0fdc9f065f0005621,24.957575204
50f561f3fdc9f065f00057b5,25.0
50f562e4fdc9f065f0005b91,23.0904747786
50f56205fdc9f065f00058ee,26.1094836559
50f56267fdc9f065f00059d4,26.6887474825
50f560f5fdc9f065f000537d,19.5669519483
50f56259fdc9f065f000593c,31.5345607581
50f56092fdc9f065f0005227,23.3602724928
50f561f6fdc9f065f00057d1,24.9283157791
50f56099fdc9f065f0005250,24.568297748
50f56202fdc9f065f0005847,31.1346380591
50f56088fdc9f065f000519f,23.8846539792
50f5609bfdc9f065f00052cd,27.6103955444
50f561c4fdc9f065f00056b1,21.8269242885
50f56202fdc9f065f0005851,26.626714391
50f561a0fdc9f065f0005630,27.6249868792
50f561befdc9f065f0005666,27.0313632101
50f56195fdc9f065f0005562,21.0366782162
50f56060fdc9f065f000515e,29.2233531488
50f561f6fdc9f065f00057dc,24.2124375926
50f56260fdc9f065f00059c0,17.9420157537
50f56203fdc9f065f0005886,26.2098106321
50f56092fdc9f065f0005249,29.3703517478
50f562d7fdc9f065f0005ab0,25.0
50f562e3fdc9f065f0005b80,25.6378531593
50f561cbfdc9f065f0005700,27.5478505419
50f56092fdc9f065f0005239,26.870182712
50f5611dfdc9f065f0005414,28.2211825105
50f5619afdc9f065f00055c6,25.3718038164
50f56061fdc9f065f000516a,30.7833446786
50f5612efdc9f065f00054f3,33.0822406371
50f560f0fdc9f065f000532b,25.0
50f56194fdc9f065f000555b,22.529452955
50f56121fdc9f065f000544c,23.6184013714
50f561f3fdc9f065f00057a5,31.9109174604
50f561fafdc9f065f00057f6,28.6195345851
50f56125fdc9f065f0005483,34.8106454908
50f561fbfdc9f065f0005831,26.9330213878
50f561effdc9f065f0005776,26.7384139039
50f5612dfdc9f065f00054c5,25.0
50f561cbfdc9f065f000570e,27.9394562226
50f5611ffdc9f065f000542f,30.8590668237
50f5625bfdc9f065f000597e,30.5499352316
50f5612ffdc9f065f0005540,31.378435166
50f5625afdc9f065f000595f,27.3869766253
50f562dafdc9f065f0005ae8,23.5620005427
50f56086fdc9f065f000517d,21.7041897026
50f5619ffdc9f065f00055f6,18.4938275215
50f561c5fdc9f065f00056e4,31.2280855612
50f56269fdc9f065f0005a54,25.0
50f5609cfdc9f065f00052e0,25.3884280905
50f56269fdc9f065f0005a66,28.549805752
50f560f4fdc9f065f000535a,28.7900360405
50f562ddfdc9f065f0005b1e,25.0
50f561f3fdc9f065f00057bc,23.0973892852
50f56203fdc9f065f000587c,26.1209753819
50f560fbfdc9f065f00053d4,22.4555929399
50f561cafdc9f065f00056f7,26.0013339046
50f560f0fdc9f065f0005332,22.242008567
50f561c5fdc9f065f00056e6,30.4487977044
50f5611cfdc9f065f00053f8,25.0
50f562e2fdc9f065f0005b2d,27.1182566466
50f5609afdc9f065f0005276,28.5864988619
50f5625ffdc9f065f00059a1,27.948172055
50f560f4fdc9f065f0005364,20.3994624372
50f56204fdc9f065f00058bf,28.482980405
50f56269fdc9f065f0005a60,28.2803037617
50f5625afdc9f065f000595a,25.102127272
50f56121fdc9f065f000544d,22.2842620667
50f5608afdc9f065f00051b5,18.9182447891
50f56122fdc9f065f0005463,29.3023931479
50f5609bfdc9f065f00052a7,31.6517137685
50f5609bfdc9f065f00052da,25.0
50f562e2fdc9f065f0005b3c,25.0
50f561cbfdc9f065f0005725,21.8269242885
50f56204fdc9f065f00058d2,28.6650239663
50f5625ffdc9f065f00059a4,24.7693205652
50f56091fdc9f065f0005206,22.8841358845
50f560fafdc9f065f00053c2,25.5255860577
50f56260fdc9f065f00059b9,25.8248812615
50f5619ffdc9f065f00055d5,18.3294799987
50f56259fdc9f065f000594e,25.2360404681
50f5608afdc9f065f00051c8,22.0583833872
