location_id,trueskill_score
50f5611dfdc9f065f0005403,17.6388648655
50f5611dfdc9f065f0005407,18.6004433224
50f5611dfdc9f065f0005408,25.0
50f5611dfdc9f065f000540d,20.4836922533
50f5611dfdc9f065f0005412,24.9421314264
50f5611dfdc9f065f0005413,25.0
50f5611efdc9f065f0005415,20.2304499119
50f5611efdc9f065f000541c,29.7695500881
50f5611ffdc9f065f0005421,24.2854634459
50f5611ffdc9f065f0005422,20.2304499119
50f5611ffdc9f065f0005423,18.4032706028
50f5611ffdc9f065f0005426,25.0
50f5611ffdc9f065f0005427,16.3082285486
50f5611ffdc9f065f000542a,18.4052092779
50f5611ffdc9f065f000542b,33.805057942
50f5611ffdc9f065f000542c,25.1437408802
50f5611ffdc9f065f000542d,19.873034416
50f5611ffdc9f065f000542e,20.2304499119
50f5611ffdc9f065f0005434,29.7695500881
50f56120fdc9f065f0005436,21.7788174895
50f56120fdc9f065f0005437,20.2304499119
50f56120fdc9f065f000543a,31.4027192155
50f56120fdc9f065f0005443,25.0
50f56121fdc9f065f0005444,15.1889287685
50f56121fdc9f065f0005449,25.0
50f56121fdc9f065f000544a,18.9594642586
50f56121fdc9f065f000544c,19.3733256499
50f56121fdc9f065f000544d,18.7328729619
50f56122fdc9f065f0005453,25.0
50f56122fdc9f065f0005454,14.278851649
50f56122fdc9f065f0005456,28.650779985
50f56122fdc9f065f0005457,21.0671615617
50f56122fdc9f065f0005459,21.7788174895
50f56122fdc9f065f000545e,29.7695500881
50f56122fdc9f065f0005462,29.7695500881
50f56122fdc9f065f0005464,30.3833530323
50f56122fdc9f065f0005465,28.4864975395
50f56122fdc9f065f0005467,29.7695500881
50f56125fdc9f065f000546b,31.5488349857
50f56125fdc9f065f000546f,29.7695500881
50f56125fdc9f065f0005470,20.2304499119
50f56125fdc9f065f0005472,16.7890864496
50f56125fdc9f065f0005474,17.6664351138
50f56125fdc9f065f0005476,18.4094000825
50f56125fdc9f065f0005477,25.1794625391
50f56125fdc9f065f0005479,28.6391130359
50f56125fdc9f065f000547d,23.4832849282
50f56125fdc9f065f000547f,25.0
50f56125fdc9f065f0005482,26.3182791512
50f56125fdc9f065f0005486,26.0933810321
50f56125fdc9f065f0005487,24.1323043761
50f56125fdc9f065f000548b,31.5967293972
50f56125fdc9f065f000548d,29.0251101023
50f56125fdc9f065f000548f,22.2453445681
50f56125fdc9f065f0005492,27.1604616974
50f56125fdc9f065f0005493,24.957575204
50f56125fdc9f065f0005495,16.2044968059
50f56125fdc9f065f0005498,20.2304499119
50f56125fdc9f065f000549f,20.5264730684
50f56125fdc9f065f00054a0,24.4516563539
50f56125fdc9f065f00054a4,20.2304499119
50f56126fdc9f065f00054a6,25.0
50f56126fdc9f065f00054aa,27.7156826561
50f56126fdc9f065f00054ab,20.296840374
50f56126fdc9f065f00054ae,24.2495327577
50f56126fdc9f065f00054b1,18.4032706028
50f56126fdc9f065f00054b3,25.0
50f5612cfdc9f065f00054b6,25.686961651
50f5612cfdc9f065f00054b8,17.4984145017
50f5612dfdc9f065f00054b9,29.0672097914
50f5612dfdc9f065f00054ba,25.0
50f5612dfdc9f065f00054bb,25.0
50f5612dfdc9f065f00054bc,20.992608319
50f5612dfdc9f065f00054be,30.2564803696
50f5612dfdc9f065f00054bf,24.8751656759
50f5612dfdc9f065f00054c0,17.0242359745
50f5612dfdc9f065f00054c4,32.886857103
50f5612dfdc9f065f00054c9,21.4777787736
50f5612dfdc9f065f00054d2,25.0
50f5612dfdc9f065f00054d5,29.7695500881
50f5612dfdc9f065f00054d6,23.3941654047
50f5612dfdc9f065f00054de,18.3153113076
50f5612dfdc9f065f00054e0,20.3486962363
50f5612dfdc9f065f00054e8,22.7876142379
50f5612dfdc9f065f00054ec,17.7616924615
50f5612dfdc9f065f00054ed,25.681184906
50f5612efdc9f065f00054f4,21.3608869641
50f5612efdc9f065f00054f7,18.7525609957
50f5612efdc9f065f00054f8,29.7694541387
50f5612efdc9f065f00054fa,32.5505390151
50f5612efdc9f065f00054fb,19.7435196304
50f5612efdc9f065f00054fc,16.9211885564
50f5612efdc9f065f00054fe,29.0625195424
50f5612efdc9f065f00054ff,25.0578685736
50f5612efdc9f065f0005508,32.3050420272
50f5612efdc9f065f0005509,29.7695500881
50f5612efdc9f065f000550a,20.2304499119
50f5612efdc9f065f000550f,24.983105774
50f5612efdc9f065f0005512,20.2304499119
50f5612efdc9f065f0005515,28.2978227282
50f5612efdc9f065f0005517,29.7695500881
50f5612efdc9f065f0005519,23.2648984365
50f5612efdc9f065f000551b,26.8939217692
50f5612efdc9f065f000551d,32.5015854983
50f5612efdc9f065f0005521,18.4511650143
50f5612efdc9f065f0005522,29.7695500881
50f5612efdc9f065f0005523,31.5468517241
50f5612efdc9f065f0005525,18.9542152232
50f5612efdc9f065f000552a,24.2984669569
50f5612efdc9f065f000552d,25.0
50f5612efdc9f065f000552f,24.9421314264
50f5612ffdc9f065f0005530,22.1864175686
50f5612ffdc9f065f0005531,22.8134622178
50f5612ffdc9f065f0005533,24.6317554621
50f5612ffdc9f065f0005539,17.2118119356
50f5612ffdc9f065f000553a,29.7695500881
50f5612ffdc9f065f000553b,30.0861558369
50f5612ffdc9f065f000553e,25.0
50f5612ffdc9f065f000553f,24.3768404705
50f5612ffdc9f065f0005541,23.6145194877
50f5612ffdc9f065f0005542,16.3078477005
50f5612ffdc9f065f0005547,22.7632384384
50f5612ffdc9f065f0005549,28.2344171606
50f5612ffdc9f065f000554a,28.5715839265
50f56193fdc9f065f000554b,28.4486748152
50f56194fdc9f065f0005552,29.7695500881
50f56194fdc9f065f0005555,29.5950376127
50f56194fdc9f065f0005557,22.4729473916
50f56194fdc9f065f0005559,21.6739890534
50f56194fdc9f065f000555c,18.4032706028
50f56194fdc9f065f000555d,20.2304499119
50f56195fdc9f065f0005561,25.0578685736
50f56195fdc9f065f0005565,18.4774051703
50f56195fdc9f065f000556d,33.4830730101
50f56195fdc9f065f000556e,25.0
50f56195fdc9f065f0005571,26.5154890251
50f56195fdc9f065f0005572,34.1561605155
50f56195fdc9f065f0005573,22.1575370892
50f56196fdc9f065f000557d,21.7021772718
50f56196fdc9f065f000557f,25.0
50f56196fdc9f065f0005580,29.7695500881
50f56197fdc9f065f0005587,25.0
50f56198fdc9f065f0005588,18.014630341
50f56198fdc9f065f0005589,20.2304499119
50f56198fdc9f065f000558f,25.0
50f56198fdc9f065f0005591,18.2996791117
50f56198fdc9f065f0005592,24.7961291744
50f56198fdc9f065f0005595,27.3795662418
50f56198fdc9f065f000559a,26.0986201398
50f56198fdc9f065f000559c,17.4984145017
50f56198fdc9f065f000559f,30.2564803696
50f56198fdc9f065f00055a1,21.1316563327
50f56198fdc9f065f00055a3,31.5967293972
50f56198fdc9f065f00055a5,31.6593797283
50f56198fdc9f065f00055a6,18.551351884
50f56198fdc9f065f00055a7,32.7947876643
50f56198fdc9f065f00055a8,25.0
50f56198fdc9f065f00055ab,26.778828583
50f56199fdc9f065f00055ad,18.6815731332
50f56199fdc9f065f00055af,21.8269242885
50f5619afdc9f065f00055b0,26.3037012277
50f5619afdc9f065f00055b4,29.7695500881
50f5619afdc9f065f00055b5,18.7525609957
50f5619afdc9f065f00055b7,22.2214770596
50f5619afdc9f065f00055c2,25.0
50f5619afdc9f065f00055c4,17.1473206582
50f5619afdc9f065f00055c6,29.9422632185
50f5619afdc9f065f00055ca,22.6152016338
50f5619afdc9f065f00055cc,20.2304499119
50f5619afdc9f065f00055ce,28.7333613609
50f5619afdc9f065f00055d1,29.7695500881
50f5619bfdc9f065f00055d3,28.2978227282
50f5619ffdc9f065f00055d9,21.1558256621
50f5619ffdc9f065f00055de,21.0618534265
50f5619ffdc9f065f00055e0,23.8802680538
50f5619ffdc9f065f00055e2,20.9346537229
50f5619ffdc9f065f00055e4,32.3942957519
50f5619ffdc9f065f00055e9,25.0
50f5619ffdc9f065f00055ec,25.0578685736
50f5619ffdc9f065f00055f3,31.5967293972
50f5619ffdc9f065f00055fb,29.7064343408
50f5619ffdc9f065f00055fd,20.1034716397
50f5619ffdc9f065f0005602,21.609776323
50f561a0fdc9f065f000560a,21.463138845
50f561a0fdc9f065f000560b,24.1323043761
50f561a0fdc9f065f000560d,24.9421314264
50f561a0fdc9f065f000560e,18.4523484816
50f561a0fdc9f065f000560f,20.382684299
50f561a0fdc9f065f0005610,20.2304499119
50f561a0fdc9f065f0005611,29.0747167046
50f561a0fdc9f065f0005612,25.0
50f561a0fdc9f065f0005613,25.0
50f561a0fdc9f065f0005615,29.9652814788
50f561a0fdc9f065f0005616,20.2304499119
50f561a0fdc9f065f0005618,17.0513152241
50f561a0fdc9f065f0005623,25.8676956239
50f561a0fdc9f065f0005625,29.7695500881
50f561a0fdc9f065f000562c,25.0
50f561a0fdc9f065f000562d,18.6129751193
50f561a0fdc9f065f000562e,29.1398457033
50f561a0fdc9f065f0005633,21.9396704314
50f561a0fdc9f065f0005634,17.8416271443
50f561a0fdc9f065f0005637,27.1267701289
50f561bcfdc9f065f000563b,25.0
50f561bcfdc9f065f000563d,26.5624025701
50f561bcfdc9f065f000563e,24.9421314264
50f561bcfdc9f065f0005646,13.0097524012
50f561bcfdc9f065f000564a,18.2996791117
50f561bdfdc9f065f000564b,25.0
50f561bdfdc9f065f000564e,35.2945386976
50f561bdfdc9f065f0005651,24.9421314264
50f561bdfdc9f065f0005655,29.7695500881
50f561bdfdc9f065f0005658,25.0
50f561bdfdc9f065f000565c,24.2302801409
50f561befdc9f065f000565f,25.7604231352
50f561befdc9f065f0005669,25.0
50f561bffdc9f065f000566e,20.2304499119
50f561bffdc9f065f000566f,25.6955312626
50f561bffdc9f065f0005672,29.7695500881
50f561bffdc9f065f0005676,25.0
50f561bffdc9f065f0005678,16.3973785422
50f561bffdc9f065f0005679,22.0000154224
50f561bffdc9f065f000567a,33.8284994201
50f561bffdc9f065f000567b,20.2304499119
50f561bffdc9f065f000567c,25.311932363
50f561bffdc9f065f000567d,31.5967293972
50f561bffdc9f065f000567f,19.2068965377
50f561bffdc9f065f0005680,24.7627513062
50f561bffdc9f065f0005685,15.8930345236
50f561c0fdc9f065f0005686,26.895603761
50f561c0fdc9f065f0005687,24.9421314264
50f561c1fdc9f065f000568d,20.2304499119
50f561c1fdc9f065f000568e,20.2304499119
50f561c1fdc9f065f0005696,23.4502936351
50f561c1fdc9f065f0005699,25.0
50f561c1fdc9f065f000569c,32.2028883405
50f561c1fdc9f065f000569f,17.4984145017
50f561c1fdc9f065f00056a0,25.0
50f561c1fdc9f065f00056a1,13.8697268914
50f561c1fdc9f065f00056a2,15.1749777464
50f561c1fdc9f065f00056a3,30.3087618228
50f561c1fdc9f065f00056a5,22.6931498652
50f561c1fdc9f065f00056a8,18.9567513405
50f561c1fdc9f065f00056ab,17.8549981648
50f561c4fdc9f065f00056ae,18.1116906285
50f561c4fdc9f065f00056b8,24.9716095437
50f561c4fdc9f065f00056b9,22.8113414846
50f561c4fdc9f065f00056ba,20.2304499119
50f561c4fdc9f065f00056bf,25.0578685736
50f561c4fdc9f065f00056c0,28.1617807311
50f561c4fdc9f065f00056c3,29.7695500881
50f561c4fdc9f065f00056c4,18.008019326
50f561c4fdc9f065f00056c7,20.2304499119
50f561c4fdc9f065f00056c8,32.9916728347
50f561c4fdc9f065f00056c9,25.0
50f561c4fdc9f065f00056cd,25.0
50f561c4fdc9f065f00056cf,20.2304499119
50f561c4fdc9f065f00056d0,31.2474390043
50f561c4fdc9f065f00056d1,25.6009244907
50f561c4fdc9f065f00056d5,20.2304499119
50f561c4fdc9f065f00056da,29.7695500881
50f561c4fdc9f065f00056db,21.2666386391
50f561c5fdc9f065f00056de,20.8740049677
50f561c5fdc9f065f00056e1,17.169335017
50f561c5fdc9f065f00056e4,20.2304499119
50f561c5fdc9f065f00056e6,21.2666386391
50f561c5fdc9f065f00056ea,29.5491250947
50f561cafdc9f065f00056ec,29.7695500881
50f561cafdc9f065f00056ee,25.0
50f561cafdc9f065f00056f4,18.359137583
50f561cafdc9f065f00056f5,37.5148927469
50f561cafdc9f065f00056f7,19.6912381772
50f561cbfdc9f065f00056f8,30.2564803696
50f561cbfdc9f065f00056f9,30.3467433048
50f561cbfdc9f065f00056fa,20.2304499119
50f561cbfdc9f065f00056fe,29.7695500881
50f561cbfdc9f065f00056ff,22.5422653915
50f561cbfdc9f065f0005700,33.9807365977
50f561cbfdc9f065f0005701,20.2304499119
50f561cbfdc9f065f0005705,26.8734274325
50f561cbfdc9f065f0005708,28.0293161218
50f561cbfdc9f065f0005709,20.2304499119
50f561cbfdc9f065f000570b,25.0
50f561cbfdc9f065f000570c,25.0
50f561cbfdc9f065f000570e,29.7695500881
50f561cbfdc9f065f000570f,22.2289241291
50f561cbfdc9f065f0005710,31.5967293972
50f561cbfdc9f065f0005717,12.4919847366
50f561cbfdc9f065f000571a,21.73639928
50f561cbfdc9f065f000571d,25.0
50f561cbfdc9f065f0005720,18.4032706028
50f561cbfdc9f065f0005722,25.0
50f561cbfdc9f065f0005723,29.7695500881
50f561cbfdc9f065f0005725,25.8676956239
50f561cbfdc9f065f0005726,20.2304499119
50f561cbfdc9f065f000572f,14.3184624767
50f561cbfdc9f065f0005730,26.4322482325
50f561cbfdc9f065f0005731,25.0
50f561cbfdc9f065f0005735,17.7378250152
50f561ccfdc9f065f000573b,32.5015854983
50f561ccfdc9f065f000573c,28.2054915567
50f561ccfdc9f065f000573e,27.906780009
50f561ccfdc9f065f000573f,21.4977466231
50f561ccfdc9f065f0005740,27.8418916166
50f561ccfdc9f065f0005745,11.9422749536
50f561ccfdc9f065f000574a,17.4984145017
50f561ccfdc9f065f000574b,20.2304499119
50f561ccfdc9f065f000574e,20.2304499119
50f561ccfdc9f065f000574f,29.7695500881
50f561ccfdc9f065f0005750,23.4280606132
50f561ccfdc9f065f0005753,24.4529263922
50f561ccfdc9f065f0005754,28.1730757115
50f561ccfdc9f065f0005757,21.5006346996
50f561ccfdc9f065f000575c,29.0410612535
50f561ccfdc9f065f000575d,21.6198003434
50f561ccfdc9f065f0005762,21.2666386391
50f561ccfdc9f065f0005764,20.2304499119
50f561ccfdc9f065f0005767,20.8684689417
50f561ccfdc9f065f000576a,17.1502608495
50f561ccfdc9f065f000576d,25.0
50f561effdc9f065f0005771,21.9923564783
50f561effdc9f065f0005772,25.4670286722
50f561effdc9f065f0005774,29.7695500881
50f561effdc9f065f0005775,20.2072215876
50f561effdc9f065f0005776,28.7912159878
50f561f0fdc9f065f000577b,16.0810198315
50f561f0fdc9f065f000577c,29.7695500881
50f561f0fdc9f065f000577f,24.5536235374
50f561f0fdc9f065f0005781,32.8708576181
50f561f0fdc9f065f0005782,17.2694889667
50f561f0fdc9f065f0005786,20.2304499119
50f561f1fdc9f065f000578b,23.9356476271
50f561f1fdc9f065f0005791,18.5715975276
50f561f1fdc9f065f0005792,29.7695500881
50f561f1fdc9f065f0005793,31.5441729504
50f561f1fdc9f065f0005794,25.0
50f561f1fdc9f065f0005799,29.7695500881
50f561f1fdc9f065f000579c,19.6532566952
50f561f2fdc9f065f000579f,25.0
50f561f2fdc9f065f00057a1,19.3864154856
50f561f2fdc9f065f00057a2,30.3833530323
50f561f3fdc9f065f00057a5,21.8382192689
50f561f3fdc9f065f00057a6,25.0
50f561f3fdc9f065f00057a7,23.4994038158
50f561f3fdc9f065f00057a8,25.7015330431
50f561f3fdc9f065f00057ad,21.0604288992
50f561f3fdc9f065f00057af,20.7398966869
50f561f3fdc9f065f00057b0,20.2304499119
50f561f3fdc9f065f00057ba,25.4492744071
50f561f3fdc9f065f00057bb,28.2211825105
50f561f4fdc9f065f00057c5,17.2286413648
50f561f4fdc9f065f00057cb,29.7695500881
50f561f4fdc9f065f00057cd,31.7003208883
50f561f6fdc9f065f00057d1,29.7695500881
50f561f6fdc9f065f00057d2,26.9711011662
